created_at,id,text,province
Thu Nov 01 07:57:08 +0800 2018,4301454895816462,"""天下之侠，皆系于金老先生也""",14
Thu Nov 01 07:57:04 +0800 2018,4301454883591782,"""111""",100
Thu Nov 01 07:57:05 +0800 2018,4301454883230278,"""走好""",33
Thu Nov 01 07:57:03 +0800 2018,4301454879989142,"""[汗]""",64
Thu Nov 01 07:57:02 +0800 2018,4301454875422814,"""6116855570""",100
Thu Nov 01 07:57:01 +0800 2018,4301454871772738,"""😁""",32
Thu Nov 01 07:57:00 +0800 2018,4301454866798435,"""🙏🙏🙏""",44
Thu Nov 01 07:56:58 +0800 2018,4301454863375068,"""武侠还是金庸""",13
Thu Nov 01 07:56:56 +0800 2018,4301454850602263,"""哦""",100
Thu Nov 01 07:56:55 +0800 2018,4301454850601045,"""一路走好""",100
Thu Nov 01 07:56:56 +0800 2018,4301454850003119,"""，""",50
Thu Nov 01 07:56:55 +0800 2018,4301454846583313,""".""",13
Thu Nov 01 07:56:56 +0800 2018,4301454845469487,"""在线教育""",44
Thu Nov 01 07:56:54 +0800 2018,4301454842385980,"""没那么好看的武侠小说了""",100
Thu Nov 01 07:56:54 +0800 2018,4301454842206624,"""11""",14
Thu Nov 01 07:56:54 +0800 2018,4301454841834728,"""一""",23
Thu Nov 01 07:56:54 +0800 2018,4301454841606581,"""一代大侠""",31
Thu Nov 01 07:56:53 +0800 2018,4301454838188232,"""江湖""",32
Thu Nov 01 07:56:51 +0800 2018,4301454829009525,"""。""",100
Thu Nov 01 07:56:49 +0800 2018,4301454820614096,"""[悲伤][悲伤][悲伤]""",22
Thu Nov 01 07:56:47 +0800 2018,4301454817193244,"""…""",11
Thu Nov 01 07:56:48 +0800 2018,4301454816640718,"""。""",42
Thu Nov 01 07:56:43 +0800 2018,4301454795421454,"""巨匠""",37
Thu Nov 01 07:56:42 +0800 2018,4301454791824156,"""。。。。。""",100
Thu Nov 01 07:56:42 +0800 2018,4301454791446248,"""。""",37
Thu Nov 01 07:56:39 +0800 2018,4301454778624430,"""噢""",11
Thu Nov 01 07:56:39 +0800 2018,4301454778623353,"""[微笑][微笑][微笑]""",45
Thu Nov 01 07:56:39 +0800 2018,4301454778623273,"""666""",100
Thu Nov 01 07:56:38 +0800 2018,4301454774427578,"""刚回家""",100
Thu Nov 01 07:56:36 +0800 2018,4301454766028580,"""，""",100
Thu Nov 01 07:56:34 +0800 2018,4301454762613320,"""金老走好！""",100
Thu Nov 01 07:56:33 +0800 2018,4301454753919021,"""[微笑]""",37
Thu Nov 01 07:56:32 +0800 2018,4301454749841249,"""可惜了""",34
Thu Nov 01 07:56:32 +0800 2018,4301454749234591,"""啊""",400
Thu Nov 01 07:56:33 +0800 2018,4301454748971362,"""。。。。""",14
Thu Nov 01 07:56:30 +0800 2018,4301454745819818,"""一路走好""",100
Thu Nov 01 07:56:31 +0800 2018,4301454745033968,"""经典永流传""",13
Thu Nov 01 07:56:32 +0800 2018,4301454744775615,"""[失望]""",14
Thu Nov 01 07:56:29 +0800 2018,4301454737426842,"""喜欢金庸""",42
Thu Nov 01 07:56:30 +0800 2018,4301454736384150,"""一路走好""",100
Thu Nov 01 07:56:27 +0800 2018,4301454728239698,"""。""",42
Thu Nov 01 07:56:26 +0800 2018,4301454723797210,"""[鼓掌]""",100
Thu Nov 01 07:56:25 +0800 2018,4301454720892518,"""[蜡烛][蜡烛][蜡烛]""",51
Thu Nov 01 07:56:25 +0800 2018,4301454720453311,"""向一代大侠致敬""",36
Thu Nov 01 07:56:25 +0800 2018,4301454720452643,"""。""",100
Thu Nov 01 07:56:25 +0800 2018,4301454720104868,"""这""",11
Thu Nov 01 07:56:25 +0800 2018,4301454719845715,"""可惜呀！""",14
Thu Nov 01 07:56:26 +0800 2018,4301454719602252,"""唉""",13
Thu Nov 01 07:56:26 +0800 2018,4301454719602189,"""。。""",100
Thu Nov 01 07:56:22 +0800 2018,4301454707510259,"""[蜡烛]""",100
Thu Nov 01 07:56:21 +0800 2018,4301454707507470,"""节哀""",37
Thu Nov 01 07:56:20 +0800 2018,4301454703656956,"""。""",44
Thu Nov 01 07:56:19 +0800 2018,4301454699458287,"""额""",33
Thu Nov 01 07:56:20 +0800 2018,4301454699111694,"""摸摸摸""",23
Thu Nov 01 07:56:18 +0800 2018,4301454691065131,"""。。。。""",100
Thu Nov 01 07:56:17 +0800 2018,4301454690713964,"""一路顺风""",100
Thu Nov 01 07:56:17 +0800 2018,4301454687308207,"""哦哦哦哦哦哦哦哦""",100
Thu Nov 01 07:56:17 +0800 2018,4301454686515953,"""。。。。""",37
Thu Nov 01 07:56:16 +0800 2018,4301454683108118,"""走好[泪]""",11
Thu Nov 01 07:56:14 +0800 2018,4301454674144425,"""[作揖]""",100
Thu Nov 01 07:56:13 +0800 2018,4301454665059944,"""心疼""",53
Thu Nov 01 07:56:11 +0800 2018,4301454662118282,"""。""",100
Thu Nov 01 07:56:10 +0800 2018,4301454657918265,"""。。。""",100
Thu Nov 01 07:56:11 +0800 2018,4301454656668836,"""大侠的作品太深入人心""",37
Thu Nov 01 07:56:08 +0800 2018,4301454648950530,"""人总是来不及感叹就已经离开""",11
Thu Nov 01 07:56:07 +0800 2018,4301454645322876,"""[蜡烛]""",100
Thu Nov 01 07:56:06 +0800 2018,4301454640684534,"""老先生一路走好""",100
Thu Nov 01 07:56:05 +0800 2018,4301454640552155,"""[泪]""",45
Thu Nov 01 07:56:07 +0800 2018,4301454640148386,"""哦哦""",41
Thu Nov 01 07:56:05 +0800 2018,4301454636353719,"""你""",100
Thu Nov 01 07:56:06 +0800 2018,4301454635952468,"""一路走好""",14
Thu Nov 01 07:56:02 +0800 2018,4301454623757901,"""🙏""",14
Thu Nov 01 07:56:00 +0800 2018,4301454615757040,"""[蜡烛]""",100
Thu Nov 01 07:56:00 +0800 2018,4301454610779626,"""一""",100
Thu Nov 01 07:55:58 +0800 2018,4301454607539684,"""江湖情""",13
Thu Nov 01 07:55:57 +0800 2018,4301454602766274,"""佩服！""",37
Thu Nov 01 07:55:54 +0800 2018,4301454594366983,"""[泪]""",11
Thu Nov 01 07:55:54 +0800 2018,4301454590566840,"""。""",41
Thu Nov 01 07:55:54 +0800 2018,4301454590565854,"""片""",32
Thu Nov 01 07:55:54 +0800 2018,4301454590565851,"""😊""",100
Thu Nov 01 07:55:53 +0800 2018,4301454586368815,"""嗯""",37
Thu Nov 01 07:55:54 +0800 2018,4301454585605831,"""一代大侠就这么走了""",31
Thu Nov 01 07:55:50 +0800 2018,4301454573772706,"""，""",100
Thu Nov 01 07:55:49 +0800 2018,4301454569754107,"""。。""",100
Thu Nov 01 07:55:49 +0800 2018,4301454569753309,"""走好""",37
Thu Nov 01 07:55:47 +0800 2018,4301454560562116,"""感谢博主分享""",63
Thu Nov 01 07:55:46 +0800 2018,4301454560558909,"""哀悼！""",37
Thu Nov 01 07:55:46 +0800 2018,4301454556362437,"""走好[蜡烛]""",61
Thu Nov 01 07:55:47 +0800 2018,4301454556236559,"""1""",100
Thu Nov 01 07:55:45 +0800 2018,4301454552960900,"""🙏🙏🙏""",13
Thu Nov 01 07:55:44 +0800 2018,4301454547966098,"""查先生走好[泪]""",44
Thu Nov 01 07:55:43 +0800 2018,4301454543766420,"""R""",31
Thu Nov 01 07:55:42 +0800 2018,4301454539788164,"""万古侠名！""",33
Thu Nov 01 07:55:42 +0800 2018,4301454539567249,"""。""",14
Thu Nov 01 07:55:41 +0800 2018,4301454535988666,"""🙏""",15
Thu Nov 01 07:55:41 +0800 2018,4301454535587597,"""😁 😁 😁""",65
Thu Nov 01 07:55:38 +0800 2018,4301454518476513,"""[吃瓜]""",33
Thu Nov 01 07:55:35 +0800 2018,4301454514374927,"""不""",100
Thu Nov 01 07:55:36 +0800 2018,4301454514280073,"""6""",100
Thu Nov 01 07:55:35 +0800 2018,4301454510979704,"""[心][心]""",100
Thu Nov 01 07:55:34 +0800 2018,4301454506780880,"""🕯️🕯️🕯️""",33
Thu Nov 01 07:55:35 +0800 2018,4301454505890022,"""哎""",34
Thu Nov 01 07:55:33 +0800 2018,4301454502403359,"""[汗]""",33
Thu Nov 01 07:55:31 +0800 2018,4301454497580463,"""只能说你""",100
Thu Nov 01 07:55:30 +0800 2018,4301454489662574,"""。。""",100
Thu Nov 01 07:55:27 +0800 2018,4301454481264805,"""金老走了""",100
Thu Nov 01 07:55:24 +0800 2018,4301454468669853,"""，""",100
Thu Nov 01 07:55:25 +0800 2018,4301454463933859,"""[心][心]""",22
Thu Nov 01 07:55:22 +0800 2018,4301454456401359,"""。""",32
Thu Nov 01 07:55:22 +0800 2018,4301454456074917,"""∈""",14
Thu Nov 01 07:55:21 +0800 2018,4301454455857734,"""[心]""",11
Thu Nov 01 07:55:21 +0800 2018,4301454452203999,"""vvv""",37
Thu Nov 01 07:55:21 +0800 2018,4301454452025105,"""11""",100
Thu Nov 01 07:55:20 +0800 2018,4301454447676834,"""涂1""",12
Thu Nov 01 07:55:18 +0800 2018,4301454439427934,"""[蜡烛][蜡烛]""",37
Thu Nov 01 07:55:18 +0800 2018,4301454439065469,"""[微笑]""",42
Thu Nov 01 07:55:18 +0800 2018,4301454439064318,"""。""",41
Thu Nov 01 07:55:17 +0800 2018,4301454434866337,"""唉""",100
Thu Nov 01 07:55:16 +0800 2018,4301454434865303,"""一路走好""",44
Thu Nov 01 07:55:16 +0800 2018,4301454430669933,"""侠之大者，为国为民.""",44
Thu Nov 01 07:55:15 +0800 2018,4301454426470920,"""走好""",45
Thu Nov 01 07:55:14 +0800 2018,4301454422271896,"""人间不值得""",44
Thu Nov 01 07:55:13 +0800 2018,4301454418435521,"""走好""",34
Thu Nov 01 07:55:12 +0800 2018,4301454414087291,"""[挖鼻]""",21
Thu Nov 01 07:55:11 +0800 2018,4301454410041656,"""！""",61
Thu Nov 01 07:55:11 +0800 2018,4301454409891127,"""[悲伤][悲伤]""",52
Thu Nov 01 07:55:11 +0800 2018,4301454409675611,"""@王王乐杨: 杏子林， 华山颠，碧海潮生独孤剑。 汉水旁，风陵渡，晓寒深处情花毒。 无涯秋水鹤笔翁，霜华星竹向问天。 虽千万人吾往矣。悄立雁门，绝壁无余字，莫声谷，风清扬……""",43
Thu Nov 01 07:55:10 +0800 2018,4301454405691664,"""[失望]""",44
Thu Nov 01 07:55:09 +0800 2018,4301454402085326,"""😁""",22
Thu Nov 01 07:55:08 +0800 2018,4301454397885936,"""厉害""",14
Thu Nov 01 07:55:07 +0800 2018,4301454397443123,"""好看吗哦那个红包来的一起那么早""",11
Thu Nov 01 07:55:06 +0800 2018,4301454393092988,"""唉唉唉""",21
Thu Nov 01 07:55:06 +0800 2018,4301454384218116,"""从此再无金庸🙏[蜡烛]""",51
Thu Nov 01 07:55:03 +0800 2018,4301454376895059,"""永远的经典""",100
Thu Nov 01 07:55:03 +0800 2018,4301454376299460,"""😞""",100
Thu Nov 01 07:55:01 +0800 2018,4301454367435603,"""大师级的经典""",100
Thu Nov 01 07:54:59 +0800 2018,4301454363488651,"""金先生""",100
Thu Nov 01 07:54:59 +0800 2018,4301454360102581,"""可惜""",100
Thu Nov 01 07:54:57 +0800 2018,4301454351704629,"""[失望]""",11
Thu Nov 01 07:54:57 +0800 2018,4301454351107979,"""。？""",22
Thu Nov 01 07:54:54 +0800 2018,4301454338298439,"""金老师一路走好，永远记得你写的故事""",35
Thu Nov 01 07:54:50 +0800 2018,4301454326513602,"""1""",14
Thu Nov 01 07:54:51 +0800 2018,4301454325916830,"""可惜""",100
Thu Nov 01 07:54:50 +0800 2018,4301454322136426,"""。""",100
Thu Nov 01 07:54:50 +0800 2018,4301454321505548,"""🙏""",36
Thu Nov 01 07:54:48 +0800 2018,4301454313320529,"""呃呃""",11
Thu Nov 01 07:54:47 +0800 2018,4301454309723230,"""[太开心]""",33
Thu Nov 01 07:54:46 +0800 2018,4301454304713250,"""不睡觉睡觉觉""",33
Thu Nov 01 07:54:45 +0800 2018,4301454301144406,"""一代宗师，还念""",14
Thu Nov 01 07:54:43 +0800 2018,4301454292324539,"""[挖鼻][挖鼻][挖鼻][挖鼻][挖鼻]""",100
Thu Nov 01 07:54:42 +0800 2018,4301454288126738,"""大侠""",44
Thu Nov 01 07:54:41 +0800 2018,4301454279329164,"""。""",41
Thu Nov 01 07:54:39 +0800 2018,4301454270938199,"""。。。。""",36
Thu Nov 01 07:54:37 +0800 2018,4301454266926358,"""在""",31
Thu Nov 01 07:54:34 +0800 2018,4301454255143125,"""考虑""",61
Thu Nov 01 07:54:34 +0800 2018,4301454254800275,"""1""",21
Thu Nov 01 07:54:34 +0800 2018,4301454249960169,"""你""",100
Thu Nov 01 07:54:32 +0800 2018,4301454246405195,"""侠义永存""",61
Thu Nov 01 07:54:30 +0800 2018,4301454233177853,"""哀悼""",11
Thu Nov 01 07:54:28 +0800 2018,4301454229607748,"""111""",33
Thu Nov 01 07:54:28 +0800 2018,4301454229137635,"""。。。。""",36
Thu Nov 01 07:54:27 +0800 2018,4301454224939547,"""嗯""",13
Thu Nov 01 07:54:26 +0800 2018,4301454221211192,"""走好[蜡烛]""",44
Thu Nov 01 07:54:26 +0800 2018,4301454221209952,"""哈哈哈""",11
Thu Nov 01 07:54:25 +0800 2018,4301454220738197,"""慢慢的，我们记忆中的人物都在退场[伤心]""",31
Thu Nov 01 07:54:24 +0800 2018,4301454212812370,"""唉""",31
Thu Nov 01 07:54:24 +0800 2018,4301454212344448,"""敬请谅解多头我去洗澡""",50
Thu Nov 01 07:54:25 +0800 2018,4301454212199897,"""[悲伤][悲伤]""",100
Thu Nov 01 07:54:24 +0800 2018,4301454212199434,"""😒""",41
Thu Nov 01 07:54:23 +0800 2018,4301454208143728,"""愿你在天堂安好""",61
Thu Nov 01 07:54:24 +0800 2018,4301454208004701,"""感谢先生""",41
Thu Nov 01 07:54:22 +0800 2018,4301454204417087,"""一路向西""",37
Thu Nov 01 07:54:22 +0800 2018,4301454203808337,"""啧啧啧""",45
Thu Nov 01 07:54:20 +0800 2018,4301454195811634,"""6""",13
Thu Nov 01 07:54:21 +0800 2018,4301454195417727,"""[泪]""",100
Thu Nov 01 07:54:19 +0800 2018,4301454192169457,"""，，""",100
Thu Nov 01 07:54:18 +0800 2018,4301454191988133,"""唉""",43
Thu Nov 01 07:54:19 +0800 2018,4301454191819279,"""大师""",37
Thu Nov 01 07:54:16 +0800 2018,4301454179224884,"""👍👍👍👍👍""",31
Thu Nov 01 07:54:14 +0800 2018,4301454170619707,"""。""",53
Thu Nov 01 07:54:13 +0800 2018,4301454166630262,"""很喜欢""",33
Thu Nov 01 07:54:12 +0800 2018,4301454157657964,"""666""",11
Thu Nov 01 07:54:10 +0800 2018,4301454154032647,"""走好。金庸老先生。""",100
Thu Nov 01 07:54:09 +0800 2018,4301454153824807,"""[爱你]""",100
Thu Nov 01 07:54:08 +0800 2018,4301454145808587,"""[蜡烛]""",35
Thu Nov 01 07:54:08 +0800 2018,4301454145807785,"""留给一代人的回忆""",45
Thu Nov 01 07:54:06 +0800 2018,4301454137238741,"""[泪]""",53
Thu Nov 01 07:54:07 +0800 2018,4301454136680029,"""凑""",11
Thu Nov 01 07:54:04 +0800 2018,4301454129014205,"""🙏🙏🙏""",32
Thu Nov 01 07:54:02 +0800 2018,4301454120240052,"""大侠""",14
Thu Nov 01 07:54:01 +0800 2018,4301454116862925,"""难忘的回忆""",51
Thu Nov 01 07:54:01 +0800 2018,4301454116038518,"""哈哈""",100
Thu Nov 01 07:54:00 +0800 2018,4301454112224161,"""看看""",14
Thu Nov 01 07:53:57 +0800 2018,4301454099449967,"""了解""",100
Thu Nov 01 07:53:57 +0800 2018,4301454099246954,"""江湖再见""",41
Thu Nov 01 07:53:56 +0800 2018,4301454095431576,"""。""",100
Thu Nov 01 07:53:55 +0800 2018,4301454090847722,"""🙏🙏""",100
Thu Nov 01 07:53:51 +0800 2018,4301454074700623,"""。""",100
Thu Nov 01 07:53:51 +0800 2018,4301454074700559,"""一路走好""",34
Thu Nov 01 07:53:52 +0800 2018,4301454073746509,"""，，""",15
Thu Nov 01 07:53:50 +0800 2018,4301454070681032,"""囖弄""",34
Thu Nov 01 07:53:49 +0800 2018,4301454066302014,"""嘎嘎嘎""",51
Thu Nov 01 07:53:48 +0800 2018,4301454066301069,"""[蜡烛]""",35
Thu Nov 01 07:53:48 +0800 2018,4301454065858682,"""走好""",13
Thu Nov 01 07:53:47 +0800 2018,4301454057462943,"""看他小说长大的""",100
Thu Nov 01 07:53:45 +0800 2018,4301454049066011,"""一代大侠陨落，追思无限""",100
Thu Nov 01 07:53:44 +0800 2018,4301454045491509,"""。""",100
Thu Nov 01 07:53:43 +0800 2018,4301454040465393,"""嗯""",13
Thu Nov 01 07:53:42 +0800 2018,4301454037095383,"""去""",100
Thu Nov 01 07:53:41 +0800 2018,4301454032715174,"""〠<_〠""",44
Thu Nov 01 07:53:41 +0800 2018,4301454032272210,"""[good]""",100
Thu Nov 01 07:53:41 +0800 2018,4301454032269804,"""[微笑]""",37
Thu Nov 01 07:53:39 +0800 2018,4301454024499440,"""不知道为什么就是这么任性。这些问题都是解决方案的关键时刻能够解决的问题。""",22
Thu Nov 01 07:53:37 +0800 2018,4301454020120116,"""🙏""",15
Thu Nov 01 07:53:37 +0800 2018,4301454019673129,"""一路走好""",44
Thu Nov 01 07:53:37 +0800 2018,4301454015475286,"""走好""",100
Thu Nov 01 07:53:36 +0800 2018,4301454011724028,"""金庸先生一路走好。""",37
Thu Nov 01 07:53:36 +0800 2018,4301454011275730,"""一路走好""",21
Thu Nov 01 07:53:37 +0800 2018,4301454010813406,"""[微笑][微笑]""",32
Thu Nov 01 07:53:35 +0800 2018,4301454007079564,"""好走""",100
Thu Nov 01 07:53:34 +0800 2018,4301454003509854,"""随着他的江湖而去，希望一路走好""",100
Thu Nov 01 07:53:32 +0800 2018,4301453995111902,"""[可爱]""",44
Thu Nov 01 07:53:31 +0800 2018,4301453990736218,"""。。。""",100
Thu Nov 01 07:53:31 +0800 2018,4301453990545383,"""略略略""",61
Thu Nov 01 07:53:30 +0800 2018,4301453985885830,"""😭😭😭😭😭😭😭""",100
Thu Nov 01 07:53:27 +0800 2018,4301453973052849,"""走好""",32
Thu Nov 01 07:53:25 +0800 2018,4301453960466941,"""。""",100
Thu Nov 01 07:53:22 +0800 2018,4301453953130813,"""。。。""",100
Thu Nov 01 07:53:22 +0800 2018,4301453952951879,"""😬️""",33
Thu Nov 01 07:53:21 +0800 2018,4301453948931499,"""啊""",21
Thu Nov 01 07:53:21 +0800 2018,4301453948098265,"""侠之大者""",33
Thu Nov 01 07:53:21 +0800 2018,4301453943684685,"""。。。。。""",100
Thu Nov 01 07:53:20 +0800 2018,4301453939489638,"""是啊""",100
Thu Nov 01 07:53:17 +0800 2018,4301453931764522,"""[good][good]""",100
Thu Nov 01 07:53:16 +0800 2018,4301453927370184,"""大侠""",11
Thu Nov 01 07:53:14 +0800 2018,4301453919171679,"""我的侠客梦""",44
Thu Nov 01 07:53:14 +0800 2018,4301453919169198,"""你""",100
Thu Nov 01 07:53:13 +0800 2018,4301453914774151,"""一路走好""",11
Thu Nov 01 07:53:12 +0800 2018,4301453910773675,"""金大侠一路走好[泪]""",33
Thu Nov 01 07:53:13 +0800 2018,4301453910120902,"""！""",100
Thu Nov 01 07:53:13 +0800 2018,4301453910120716,"""[作揖][作揖][作揖][作揖]""",37
Thu Nov 01 07:53:12 +0800 2018,4301453910120392,"""侠义""",33
Thu Nov 01 07:53:10 +0800 2018,4301453902571202,"""？！！！！""",23
Thu Nov 01 07:53:10 +0800 2018,4301453901729270,"""唉""",34
Thu Nov 01 07:53:09 +0800 2018,4301453897980073,"""是！""",100
Thu Nov 01 07:53:05 +0800 2018,4301453882022443,"""在""",31
Thu Nov 01 07:53:06 +0800 2018,4301453880752339,"""。。。""",34
Thu Nov 01 07:53:04 +0800 2018,4301453877823546,"""神雕侠侣""",36
Thu Nov 01 07:53:03 +0800 2018,4301453873625491,"""😭 😭 😭 😭 😭""",32
Thu Nov 01 07:53:03 +0800 2018,4301453873183910,"""好""",14
Thu Nov 01 07:53:01 +0800 2018,4301453864785681,"""走好""",43
Thu Nov 01 07:53:01 +0800 2018,4301453864389708,"""大侠，走好""",100
Thu Nov 01 07:52:57 +0800 2018,4301453847794177,"""1""",44
Thu Nov 01 07:52:57 +0800 2018,4301453847598379,"""6""",13
Thu Nov 01 07:52:56 +0800 2018,4301453843595670,"""唉""",33
Thu Nov 01 07:52:55 +0800 2018,4301453839397355,"""[微笑]""",44
Thu Nov 01 07:52:55 +0800 2018,4301453839201123,"""，""",34
Thu Nov 01 07:52:53 +0800 2018,4301453830405252,"""[悲伤]""",100
Thu Nov 01 07:52:52 +0800 2018,4301453827445594,"""[可怜][可怜]""",33
Thu Nov 01 07:52:52 +0800 2018,4301453826801971,"""一路走好""",22
Thu Nov 01 07:52:53 +0800 2018,4301453826210075,"""一路走好""",36
Thu Nov 01 07:52:50 +0800 2018,4301453818209082,"""不舍""",100
Thu Nov 01 07:52:48 +0800 2018,4301453809811375,"""播""",100
Thu Nov 01 07:52:47 +0800 2018,4301453806453027,"""看你们""",100
Thu Nov 01 07:52:47 +0800 2018,4301453801036754,"""永存我心""",41
Thu Nov 01 07:52:43 +0800 2018,4301453789478182,"""...""",12
Thu Nov 01 07:52:42 +0800 2018,4301453784812089,"""。""",51
Thu Nov 01 07:52:41 +0800 2018,4301453781263831,"""安好""",46
Thu Nov 01 07:52:39 +0800 2018,4301453777062469,"""逝者安息，一路走好""",53
Thu Nov 01 07:52:38 +0800 2018,4301453772863829,"""，，，""",100
Thu Nov 01 07:52:39 +0800 2018,4301453772218025,"""。。。。。。。。""",37
Thu Nov 01 07:52:40 +0800 2018,4301453771930190,"""大侠""",33
Thu Nov 01 07:52:37 +0800 2018,4301453763628009,"""[蜡烛]""",51
Thu Nov 01 07:52:34 +0800 2018,4301453751223300,"""🙏""",14
Thu Nov 01 07:52:33 +0800 2018,4301453746833557,"""走好""",32
Thu Nov 01 07:52:33 +0800 2018,4301453746756336,"""[蜡烛][蜡烛][蜡烛]""",36
Thu Nov 01 07:52:31 +0800 2018,4301453739282265,"""[good][good][good][good][good]""",33
Thu Nov 01 07:52:30 +0800 2018,4301453734239293,"""。""",21
Thu Nov 01 07:52:29 +0800 2018,4301453730704825,"""1""",100
Thu Nov 01 07:52:29 +0800 2018,4301453730039177,"""🙏🙏🙏""",13
Thu Nov 01 07:52:27 +0800 2018,4301453726293445,"""snnssk""",100
Thu Nov 01 07:52:27 +0800 2018,4301453725838625,"""1""",100
Thu Nov 01 07:52:26 +0800 2018,4301453722305917,"""🙏🙏🙏""",100
Thu Nov 01 07:52:27 +0800 2018,4301453721582691,"""[蜡烛]""",35
Thu Nov 01 07:52:26 +0800 2018,4301453718289727,"""可口可乐了""",14
Thu Nov 01 07:52:26 +0800 2018,4301453717897794,"""🙏🙏🙏""",11
Thu Nov 01 07:52:24 +0800 2018,4301453709894566,"""铭记""",43
Thu Nov 01 07:52:23 +0800 2018,4301453705301197,"""可惜""",37
Thu Nov 01 07:52:19 +0800 2018,4301453693098552,"""哀叹""",44
Thu Nov 01 07:52:20 +0800 2018,4301453692920982,"""图""",11
Thu Nov 01 07:52:20 +0800 2018,4301453692253904,"""哦""",100
Thu Nov 01 07:52:20 +0800 2018,4301453692253064,"""急急急""",100
Thu Nov 01 07:52:20 +0800 2018,4301453688018792,"""走好[蜡烛]""",100
Thu Nov 01 07:52:14 +0800 2018,4301453667730801,"""[泪]""",44
Thu Nov 01 07:52:12 +0800 2018,4301453663531392,"""😭😭""",100
Thu Nov 01 07:52:12 +0800 2018,4301453659516236,"""唉""",100
Thu Nov 01 07:52:10 +0800 2018,4301453655135024,"""@少女本5:，""",44
Thu Nov 01 07:52:08 +0800 2018,4301453646918813,"""。。。""",33
Thu Nov 01 07:52:07 +0800 2018,4301453642321845,"""...""",11
Thu Nov 01 07:52:09 +0800 2018,4301453641868327,"""！""",51
Thu Nov 01 07:52:09 +0800 2018,4301453641868132,"""11""",100
Thu Nov 01 07:52:07 +0800 2018,4301453638343091,"""[蜡烛]""",41
Thu Nov 01 07:52:07 +0800 2018,4301453638125973,"""😶""",100
Thu Nov 01 07:52:06 +0800 2018,4301453633738676,"""666666""",100
Thu Nov 01 07:52:05 +0800 2018,4301453629727501,"""一路走好，以后再也没有你的杰作了，不用再操劳了，安息吧！""",44
Thu Nov 01 07:52:03 +0800 2018,4301453625525084,"""缅怀大师""",22
Thu Nov 01 07:52:03 +0800 2018,4301453621328052,"""不错的""",400
Thu Nov 01 07:52:01 +0800 2018,4301453617349531,"""老先生，一路走好""",31
Thu Nov 01 07:52:02 +0800 2018,4301453616937570,"""一个时代的结束，有时间在重看你的书""",36
Thu Nov 01 07:52:00 +0800 2018,4301453609395695,"""[good]""",34
Thu Nov 01 07:52:00 +0800 2018,4301453609395616,"""‘’侠之大者，为国为民。＂[good][good][good]""",100
Thu Nov 01 07:51:59 +0800 2018,4301453604529790,"""@20元30G全国流量: 金庸去世，2018也许是一个时代的结束，飞雪连天射白鹿，笑书神侠倚碧鸳。慢慢的，我们记忆中的人物都在退场[伤心]""",100
Thu Nov 01 07:51:57 +0800 2018,4301453600142648,"""悼念""",34
Thu Nov 01 07:51:57 +0800 2018,4301453595947670,"""[泪]""",100
Thu Nov 01 07:51:56 +0800 2018,4301453591749166,"""@少女本5:😄""",22
Thu Nov 01 07:51:52 +0800 2018,4301453579337997,"""。。。。""",33
Thu Nov 01 07:51:54 +0800 2018,4301453578935461,"""可惜""",44
Thu Nov 01 07:51:52 +0800 2018,4301453575141088,"""……""",37
Thu Nov 01 07:51:51 +0800 2018,4301453571170450,"""。。。""",36
Thu Nov 01 07:51:49 +0800 2018,4301453566741222,"""，""",100
Thu Nov 01 07:51:50 +0800 2018,4301453566557724,"""，，""",41
Thu Nov 01 07:51:49 +0800 2018,4301453566554838,"""[心][心]""",11
Thu Nov 01 07:51:50 +0800 2018,4301453562152894,"""[蜡烛]""",37
Thu Nov 01 07:51:46 +0800 2018,4301453554374825,"""⊙∀⊙！""",100
Thu Nov 01 07:51:46 +0800 2018,4301453545371305,"""旧爱""",43
Thu Nov 01 07:51:43 +0800 2018,4301453537354085,"""侠客""",23
Thu Nov 01 07:51:41 +0800 2018,4301453533152525,"""早""",100
Thu Nov 01 07:51:41 +0800 2018,4301453532967712,"""[蜡烛][蜡烛][蜡烛]，再无江湖""",44
Thu Nov 01 07:51:41 +0800 2018,4301453528956500,"""无敌""",12
Thu Nov 01 07:51:40 +0800 2018,4301453528953784,"""[泪]""",61
Thu Nov 01 07:51:39 +0800 2018,4301453520373074,"""[心][心]""",44
Thu Nov 01 07:51:36 +0800 2018,4301453507963762,"""大侠走好""",51
Thu Nov 01 07:51:35 +0800 2018,4301453507960829,"""看着他的书拍电视长大的，文人界巨人的存在啊""",35
Thu Nov 01 07:51:34 +0800 2018,4301453500240654,"""老先生一路走好""",34
Thu Nov 01 07:51:34 +0800 2018,4301453499383184,"""🙏""",62
Thu Nov 01 07:51:32 +0800 2018,4301453491846349,"""[失望]""",23
Thu Nov 01 07:51:31 +0800 2018,4301453491843681,"""从小就是我们的陪伴！""",13
Thu Nov 01 07:51:33 +0800 2018,4301453490828760,"""1""",21
Thu Nov 01 07:51:29 +0800 2018,4301453479252170,"""ᵋ😤ᵌ""",33
Thu Nov 01 07:51:27 +0800 2018,4301453470673739,"""想你""",32
Thu Nov 01 07:51:21 +0800 2018,4301453445245916,"""会有的啊""",13
Thu Nov 01 07:51:22 +0800 2018,4301453444678338,"""1""",100
Thu Nov 01 07:51:19 +0800 2018,4301453440602357,"""斯人已去，言笑永存""",100
Thu Nov 01 07:51:17 +0800 2018,4301453428872633,"""666""",41
